platform,video_id,title,description,url,thumbnail_url,duration,view_count,like_count,comment_count,share_count,upload_date,creator_name,creator_id,creator_followers,tags,categories,language,is_live,is_private,age_restricted,audio_features,platform_metadata,scraped_at
YouTube,bL_rkGf6vTQ,"YUMMY SUSHI FEAST!! Salmon & Tuna Nigiri, Sushi Rolls | Japanese Food Mukbang w/ Asmr Eating Sounds",,https://www.youtube.com/watch?v=bL_rkGf6vTQ,https://i.ytimg.com/vi/bL_rkGf6vTQ/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBb20bN2C9H9Ssnt-48cU5W9Bfe2w,1640,2376688,,,,,Peggie Neo,@PeggieNeo,,,,,False,False,False,,"{'channel_url': 'https://www.youtube.com/channel/UCFCiaq5RoA7I_JFuLogpXgA', 'channel_id': 'UCFCiaq5RoA7I_JFuLogpXgA', 'playable_in_embed': False, 'automatic_captions': None, 'subtitles': None, 'chapters': None, 'heatmap': None, 'average_rating': None, 'webpage_url_basename': None, 'extractor': None}",2025-06-21T19:31:44.670695
YouTube,6RXXSpOQGAQ,Lunch for ONLY 500 Yen from 7-Eleven,,https://www.youtube.com/watch?v=6RXXSpOQGAQ,https://i.ytimg.com/vi/6RXXSpOQGAQ/hq720.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAAoAPigIMCAAQARhyIEsoRDAP&rs=AOn4CLCv7RO0kXoJzSG_i9o95_C1rQ3hsA,33,15817758,,,,,Megan and Ben,@thehitobito,,,,,False,False,False,,"{'channel_url': 'https://www.youtube.com/channel/UCXvbilRzK1DrcrYM_0-BxfQ', 'channel_id': 'UCXvbilRzK1DrcrYM_0-BxfQ', 'playable_in_embed': False, 'automatic_captions': None, 'subtitles': None, 'chapters': None, 'heatmap': None, 'average_rating': None, 'webpage_url_basename': None, 'extractor': None}",2025-06-21T19:31:44.670705
YouTube,EDrqd7dmFb0,"ASMR BLACK BEAN NOODLES, SPICY SEAFOOD, SPICY ENOKI MUSHROOM, 불닭 팽이버섯 먹방, OCTOPUS, 짜장 라면 먹방MUKBANG",,https://www.youtube.com/watch?v=EDrqd7dmFb0,https://i.ytimg.com/vi/EDrqd7dmFb0/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBbIEYitZmeFGX8taQLsEjEfra84A,1373,98856434,,,,,GOYUMYUM고얌얌,@GOYUMYUM,,,,,False,False,False,,"{'channel_url': 'https://www.youtube.com/channel/UCkM-5MsteXk27aAU52N0Ccg', 'channel_id': 'UCkM-5MsteXk27aAU52N0Ccg', 'playable_in_embed': False, 'automatic_captions': None, 'subtitles': None, 'chapters': None, 'heatmap': None, 'average_rating': None, 'webpage_url_basename': None, 'extractor': None}",2025-06-21T19:31:44.670714
YouTube,LV7AcCs5-PQ,Cheap VS Expensive Sushi Buffet in Japan!,,https://www.youtube.com/watch?v=LV7AcCs5-PQ,https://i.ytimg.com/vi/LV7AcCs5-PQ/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDMOeWp70Tzswl8V2MKcoO0lHS6Gg,1358,394700,,,,,Jimmy Kim,@jimmykimtv,,,,,False,False,False,,"{'channel_url': 'https://www.youtube.com/channel/UCOU2PEQuXiz4JsfEtW3frhA', 'channel_id': 'UCOU2PEQuXiz4JsfEtW3frhA', 'playable_in_embed': False, 'automatic_captions': None, 'subtitles': None, 'chapters': None, 'heatmap': None, 'average_rating': None, 'webpage_url_basename': None, 'extractor': None}",2025-06-21T19:31:44.670723
YouTube,Lsc6w8edxL4,Only Eating  7/11 Food From Japan For 24 Hours,,https://www.youtube.com/watch?v=Lsc6w8edxL4,https://i.ytimg.com/vi/Lsc6w8edxL4/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDx82H7PvW6cVt6v6-B2NjbZwIzXw,1227,1446638,,,,,SSSniperWolf,@SSSniperWolf,,,,,False,False,False,,"{'channel_url': 'https://www.youtube.com/channel/UCpB959t8iPrxQWj7G6n0ctQ', 'channel_id': 'UCpB959t8iPrxQWj7G6n0ctQ', 'playable_in_embed': False, 'automatic_captions': None, 'subtitles': None, 'chapters': None, 'heatmap': None, 'average_rating': None, 'webpage_url_basename': None, 'extractor': None}",2025-06-21T19:31:44.670733
YouTube,_6xXKQan0QQ,EXOTIC JAPANESE SNACK MUKBANG w/ KAED *intense*,,https://www.youtube.com/watch?v=_6xXKQan0QQ,https://i.ytimg.com/vi/_6xXKQan0QQ/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAoPNY-LFiRvsC1CBAqGROQUtiLLQ,1737,886708,,,,,Blesiv,@Blesiv,,,,,False,False,False,,"{'channel_url': 'https://www.youtube.com/channel/UCfd0Qf-79ravG1az8_7tBfw', 'channel_id': 'UCfd0Qf-79ravG1az8_7tBfw', 'playable_in_embed': False, 'automatic_captions': None, 'subtitles': None, 'chapters': None, 'heatmap': None, 'average_rating': None, 'webpage_url_basename': None, 'extractor': None}",2025-06-21T19:31:44.670742
YouTube,ZRm0Z3GVdw0,50 HOURS Eating ONLY Japanese Convenience Store Food! 7-ELEVEN vs. Lawson vs. Family Mart,,https://www.youtube.com/watch?v=ZRm0Z3GVdw0,https://i.ytimg.com/vi/ZRm0Z3GVdw0/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBJrrSN_J4A-fqhtufJOuH7Fk2h0g,2598,1075587,,,,,Strictly Dumpling,@strictlydumpling,,,,,False,False,False,,"{'channel_url': 'https://www.youtube.com/channel/UCXOKEdfOFxsHO_-Su3K8SHg', 'channel_id': 'UCXOKEdfOFxsHO_-Su3K8SHg', 'playable_in_embed': False, 'automatic_captions': None, 'subtitles': None, 'chapters': None, 'heatmap': None, 'average_rating': None, 'webpage_url_basename': None, 'extractor': None}",2025-06-21T19:31:44.670752
YouTube,GR9RFDPrHyY,japanese style popular street food collection!,,https://www.youtube.com/watch?v=GR9RFDPrHyY,https://i.ytimg.com/vi/GR9RFDPrHyY/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDKWCIjkJ9J06Pe4alzw-L3ZxuvQw,3932,16558875,,,,,야미보이 Yummyboy,@yummyboys,,,,,False,False,False,,"{'channel_url': 'https://www.youtube.com/channel/UCiiV8stcewhoCNyiErr7GtA', 'channel_id': 'UCiiV8stcewhoCNyiErr7GtA', 'playable_in_embed': False, 'automatic_captions': None, 'subtitles': None, 'chapters': None, 'heatmap': None, 'average_rating': None, 'webpage_url_basename': None, 'extractor': None}",2025-06-21T19:31:44.670762
YouTube,Xhlar5TZ9ag,Japanese food mukbang🤩😝,,https://www.youtube.com/watch?v=Xhlar5TZ9ag,https://i.ytimg.com/vi/Xhlar5TZ9ag/hq720.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgBzgWAAoAKigIMCAAQARhyIFAoNzAP&rs=AOn4CLDZq3jD7t33LhSJfv2PjTYiAetvsw,244,53,,,,,YUMI ADVENTURES,@yumi_adventures55,,,,,False,False,False,,"{'channel_url': 'https://www.youtube.com/channel/UCPEnlboW7XM4yPZ2zu1ZhSg', 'channel_id': 'UCPEnlboW7XM4yPZ2zu1ZhSg', 'playable_in_embed': False, 'automatic_captions': None, 'subtitles': None, 'chapters': None, 'heatmap': None, 'average_rating': None, 'webpage_url_basename': None, 'extractor': None}",2025-06-21T19:31:44.670771
YouTube,hi0V05DnXdU,This Japanese food smells like feet #mukbang #japan #food,,https://www.youtube.com/watch?v=hi0V05DnXdU,https://i.ytimg.com/vi/hi0V05DnXdU/hq720.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAAoAPigIMCAAQARhlIFooUDAP&rs=AOn4CLD_OAMgwi8RbCf02kiXfLgwF2ysbQ,61,172658,,,,,worldofxtra,@worldofxtra,,,,,False,False,False,,"{'channel_url': 'https://www.youtube.com/channel/UCfPgvpTVkGhY05Y3Gg6CbDw', 'channel_id': 'UCfPgvpTVkGhY05Y3Gg6CbDw', 'playable_in_embed': False, 'automatic_captions': None, 'subtitles': None, 'chapters': None, 'heatmap': None, 'average_rating': None, 'webpage_url_basename': None, 'extractor': None}",2025-06-21T19:31:44.670780
YouTube,uzziGaY5_mg,My first meal in Japan ✈️🍜❤️,,https://www.youtube.com/watch?v=uzziGaY5_mg,https://i.ytimg.com/vi/uzziGaY5_mg/hq720_2.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAAoAPigIMCAAQARhyIEIoNTAP&rs=AOn4CLDmhyBl1e6erWaDX_NH3W6HqafKbQ,60,707700,,,,,biteswithlily,@biteswithlily,,,,,False,False,False,,"{'channel_url': 'https://www.youtube.com/channel/UCQJY-WJrMYeDt9qzFcT8SNA', 'channel_id': 'UCQJY-WJrMYeDt9qzFcT8SNA', 'playable_in_embed': False, 'automatic_captions': None, 'subtitles': None, 'chapters': None, 'heatmap': None, 'average_rating': None, 'webpage_url_basename': None, 'extractor': None}",2025-06-21T19:31:44.670790
YouTube,Ak1UzPwBcNc,Super Spicy Fried Ramen 🍜🥵,,https://www.youtube.com/watch?v=Ak1UzPwBcNc,https://i.ytimg.com/vi/Ak1UzPwBcNc/hq720.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBzgWAAoAKigIMCAAQARh_IEMoHjAP&rs=AOn4CLCdeT3Ni8FwXG4Qhcyh_xZySuAJlg,44,34163642,,,,,Bayashi TV,@BayashiTV_,,,,,False,False,False,,"{'channel_url': 'https://www.youtube.com/channel/UCbCJmNKAL85O1VFeD6Wj60g', 'channel_id': 'UCbCJmNKAL85O1VFeD6Wj60g', 'playable_in_embed': False, 'automatic_captions': None, 'subtitles': None, 'chapters': None, 'heatmap': None, 'average_rating': None, 'webpage_url_basename': None, 'extractor': None}",2025-06-21T19:31:44.670799
YouTube,K15lZzVV_EY,"Huge Sushi and Japanese Food Mukbang! Special Rolls, Tempura, Japanese BBQ, Yakisoba Noodles, Poke +",,https://www.youtube.com/watch?v=K15lZzVV_EY,https://i.ytimg.com/vi/K15lZzVV_EY/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBApdk5pH5D2J8SkYbx3DvrI7nWmg,1250,137567,,,,,MagicMikeyEats,@MagicMikey21,,,,,False,False,False,,"{'channel_url': 'https://www.youtube.com/channel/UCByle5WCQmEVLgf2Q2QTuwQ', 'channel_id': 'UCByle5WCQmEVLgf2Q2QTuwQ', 'playable_in_embed': False, 'automatic_captions': None, 'subtitles': None, 'chapters': None, 'heatmap': None, 'average_rating': None, 'webpage_url_basename': None, 'extractor': None}",2025-06-21T19:31:44.670808
YouTube,kVAVbaiXHW0,You’ve Never Seen a Meal Like This,,https://www.youtube.com/watch?v=kVAVbaiXHW0,https://i.ytimg.com/vi/kVAVbaiXHW0/hq720_2.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAAoAPigIMCAAQARh_ICAoEzAP&rs=AOn4CLD6hf_KDoih1S56-EWEC3xUiS7ILg,31,4537303,,,,,Bento Club,@Bento_Club,,,,,False,False,False,,"{'channel_url': 'https://www.youtube.com/channel/UCYUPD1QyZStSkdRvG9FPQ4A', 'channel_id': 'UCYUPD1QyZStSkdRvG9FPQ4A', 'playable_in_embed': False, 'automatic_captions': None, 'subtitles': None, 'chapters': None, 'heatmap': None, 'average_rating': None, 'webpage_url_basename': None, 'extractor': None}",2025-06-21T19:31:44.670817
YouTube,DWDulptHfLc,Only Eating JAPANESE CONVENIENCE STORE FOOD for 24 hours,,https://www.youtube.com/watch?v=DWDulptHfLc,https://i.ytimg.com/vi/DWDulptHfLc/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAUJ2fotgpTbXVbqYsGP7oJ7_gtcg,1731,1233661,,,,,Doobydobap,@Doobydobap,,,,,False,False,False,,"{'channel_url': 'https://www.youtube.com/channel/UCh8gHdtzO2tXd593_bjErWg', 'channel_id': 'UCh8gHdtzO2tXd593_bjErWg', 'playable_in_embed': False, 'automatic_captions': None, 'subtitles': None, 'chapters': None, 'heatmap': None, 'average_rating': None, 'webpage_url_basename': None, 'extractor': None}",2025-06-21T19:31:44.670826
YouTube,2s-m2XeTcH4,"Best Japanese Food in Osaka!! 🇯🇵 300 Year Old Eel Restaurant! | Osaka, Japan",,https://www.youtube.com/watch?v=2s-m2XeTcH4,https://i.ytimg.com/vi/2s-m2XeTcH4/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAHmhJvmKzRVzzt_108dBPSXhFpsQ,2613,1429735,,,,,Mark Wiens,@MarkWiens,,,,,False,False,False,,"{'channel_url': 'https://www.youtube.com/channel/UCyEd6QBSgat5kkC6svyjudA', 'channel_id': 'UCyEd6QBSgat5kkC6svyjudA', 'playable_in_embed': False, 'automatic_captions': None, 'subtitles': None, 'chapters': None, 'heatmap': None, 'average_rating': None, 'webpage_url_basename': None, 'extractor': None}",2025-06-21T19:31:44.670835
YouTube,hhWQeuMqJgw,ASMR Japanese Gummy Candy 【Mukbang/ Eating Sounds】【English subtitles】,,https://www.youtube.com/watch?v=hhWQeuMqJgw,https://i.ytimg.com/vi/hhWQeuMqJgw/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAnpHO7oqruolnD317YSSkvbHt5_Q,2149,1167810,,,,,MIYU ASMR,@miyuasmr,,,,,False,False,False,,"{'channel_url': 'https://www.youtube.com/channel/UCvrPcj-vRAhxdYVyn05CijQ', 'channel_id': 'UCvrPcj-vRAhxdYVyn05CijQ', 'playable_in_embed': False, 'automatic_captions': None, 'subtitles': None, 'chapters': None, 'heatmap': None, 'average_rating': None, 'webpage_url_basename': None, 'extractor': None}",2025-06-21T19:31:44.670844
YouTube,xXeuI7qrATs,Best Restaurant In Japan,,https://www.youtube.com/watch?v=xXeuI7qrATs,https://i.ytimg.com/vi/xXeuI7qrATs/hq720.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAAoAPigIMCAAQARhlIFEoQjAP&rs=AOn4CLB9Lao4bVeI4E6EOZA5kLi4llOfEQ,30,6975658,,,,,More Nick,@chef,,,,,False,False,False,,"{'channel_url': 'https://www.youtube.com/channel/UC523GIiSr5L48lBSTB1nubg', 'channel_id': 'UC523GIiSr5L48lBSTB1nubg', 'playable_in_embed': False, 'automatic_captions': None, 'subtitles': None, 'chapters': None, 'heatmap': None, 'average_rating': None, 'webpage_url_basename': None, 'extractor': None}",2025-06-21T19:31:44.670853
YouTube,kZCARK52HPc,the last carbo buldak ramen at my convenience store #asmr #koreanfood,,https://www.youtube.com/watch?v=kZCARK52HPc,https://i.ytimg.com/vi/kZCARK52HPc/hq720.jpg?sqp=-oaymwE3COgCEMoBSFXyq4qpAykIARUAAIhCGABwAcABBvABAfgBtgiAAoAPigINCAAQARiMASBUKBUwDw==&rs=AOn4CLCVA85wm-tvpllr_EjipvAwJGM9Jg,15,1606117,,,,,Kkonbini,@Kkonbini,,,,,False,False,False,,"{'channel_url': 'https://www.youtube.com/channel/UCD_ZnMtQyV7EdB_gB6b70zg', 'channel_id': 'UCD_ZnMtQyV7EdB_gB6b70zg', 'playable_in_embed': False, 'automatic_captions': None, 'subtitles': None, 'chapters': None, 'heatmap': None, 'average_rating': None, 'webpage_url_basename': None, 'extractor': None}",2025-06-21T19:31:44.670864
